# GSV_1,GSV_2,GSV_3,nw,kw
0.054520,0.465160,0.524070,1.310000,50.100000
0.054370,0.467480,0.522490,1.310000,49.500000
0.054210,0.469740,0.520960,1.310000,49.200000
0.054040,0.471950,0.519480,1.310000,48.600000
0.053850,0.474120,0.518040,1.310000,48.100000
0.053650,0.476250,0.516640,1.310000,47.700000
0.053440,0.478340,0.515270,1.310000,47.200000
0.053210,0.480400,0.513950,1.310000,46.900000
0.052960,0.482430,0.512650,1.310000,46.400000
0.052700,0.484430,0.511390,1.310000,45.800000
0.052410,0.486400,0.510150,1.310000,45.500000
0.052110,0.488350,0.508940,1.300000,45.000000
0.051800,0.490270,0.507770,1.300000,44.700000
0.051470,0.492160,0.506620,1.300000,44.300000
0.051120,0.494020,0.505500,1.300000,43.800000
0.050760,0.495860,0.504400,1.300000,43.500000
0.050390,0.497670,0.503340,1.300000,43.000000
0.050010,0.499450,0.502300,1.300000,42.700000
0.049620,0.501210,0.501280,1.300000,42.300000
0.049220,0.502940,0.500300,1.300000,41.900000
0.048800,0.504640,0.499340,1.300000,41.600000
0.048380,0.506310,0.498410,1.300000,41.200000
0.047940,0.507960,0.497500,1.300000,40.700000
0.047480,0.509580,0.496630,1.300000,40.500000
0.047000,0.511190,0.495780,1.300000,40.000000
0.046500,0.512770,0.494970,1.300000,39.800000
0.045980,0.514330,0.494180,1.300000,39.300000
0.045430,0.515870,0.493430,1.300000,38.900000
0.044860,0.517390,0.492710,1.300000,38.700000
0.044260,0.518900,0.492020,1.300000,38.300000
0.043640,0.520370,0.491370,1.300000,37.900000
0.043000,0.521810,0.490760,1.300000,37.600000
0.042360,0.523200,0.490200,1.300000,37.300000
0.041730,0.524540,0.489690,1.300000,36.900000
0.041110,0.525800,0.489230,1.300000,36.600000
0.040510,0.527000,0.488830,1.300000,36.300000
0.039940,0.528100,0.488490,1.300000,35.900000
0.039400,0.529110,0.488220,1.300000,35.700000
0.038920,0.530010,0.488020,1.300000,35.400000
0.038480,0.530800,0.487890,1.300000,35.000000
0.038100,0.531480,0.487840,1.300000,34.800000
0.037760,0.532070,0.487850,1.300000,34.500000
0.037450,0.532570,0.487920,1.300000,34.100000
0.037190,0.532980,0.488030,1.300000,33.900000
0.036950,0.533330,0.488200,1.300000,33.600000
0.036730,0.533620,0.488400,1.300000,33.300000
0.036530,0.533850,0.488640,1.300000,33.100000
0.036350,0.534040,0.488910,1.300000,32.800000
0.036170,0.534200,0.489190,1.300000,32.500000
0.036000,0.534330,0.489500,1.300000,32.300000
0.035830,0.534450,0.489810,1.300000,32.000000
0.035670,0.534550,0.490120,1.300000,31.700000
0.035500,0.534660,0.490430,1.300000,31.500000
0.035340,0.534770,0.490730,1.300000,31.300000
0.035180,0.534890,0.491010,1.300000,31.000000
0.035020,0.535040,0.491260,1.300000,30.700000
0.034860,0.535210,0.491490,1.300000,30.500000
0.034700,0.535420,0.491670,1.300000,30.300000
0.034540,0.535670,0.491820,1.300000,30.000000
0.034380,0.535960,0.491910,1.300000,29.800000
0.034210,0.536280,0.491990,1.300000,29.600000
0.034050,0.536600,0.492060,1.300000,29.300000
0.033890,0.536890,0.492170,1.300000,29.100000
0.033720,0.537120,0.492340,1.300000,28.900000
0.033560,0.537270,0.492590,1.300000,28.700000
0.033390,0.537310,0.492960,1.300000,28.400000
0.033220,0.537210,0.493470,1.300000,28.200000
0.033060,0.536950,0.494150,1.300000,28.000000
0.032890,0.536500,0.495020,1.300000,27.800000
0.032720,0.535840,0.496110,1.300000,27.500000
0.032560,0.535010,0.497390,1.300000,27.400000
0.032400,0.534040,0.498800,1.300000,27.100000
0.032250,0.532960,0.500320,1.300000,26.900000
0.032120,0.531830,0.501900,1.300000,26.700000
0.032010,0.530660,0.503510,1.300000,26.600000
0.031920,0.529520,0.505100,1.300000,26.400000
0.031850,0.528420,0.506630,1.300000,26.200000
0.031810,0.527420,0.508060,1.300000,26.000000
0.031800,0.526550,0.509350,1.300000,25.800000
0.031830,0.525830,0.510480,1.300000,25.700000
0.031890,0.525260,0.511450,1.300000,25.500000
0.031980,0.524800,0.512300,1.300000,25.300000
0.032080,0.524420,0.513070,1.300000,25.200000
0.032190,0.524100,0.513760,1.300000,25.000000
0.032320,0.523810,0.514430,1.300000,24.900000
0.032440,0.523520,0.515090,1.300000,24.700000
0.032560,0.523210,0.515770,1.300000,24.600000
0.032660,0.522850,0.516510,1.300000,24.400000
0.032750,0.522400,0.517330,1.300000,24.200000
0.032820,0.521850,0.518260,1.300000,24.000000
0.032860,0.521170,0.519320,1.300000,23.900000
0.032860,0.520340,0.520540,1.300000,23.700000
0.032830,0.519340,0.521940,1.300000,23.600000
0.032750,0.518140,0.523540,1.300000,23.400000
0.032620,0.516720,0.525360,1.300000,23.300000
0.032440,0.515070,0.527430,1.300000,23.200000
0.032200,0.513150,0.529770,1.300000,23.000000
0.031900,0.510960,0.532400,1.300000,22.900000
0.031520,0.508460,0.535340,1.300000,22.800000
0.031070,0.505630,0.538620,1.300000,22.600000
0.030540,0.502470,0.542250,1.300000,22.500000
0.029910,0.498950,0.546250,1.300000,22.400000
0.029190,0.495060,0.550650,1.300000,22.300000
0.028360,0.490790,0.555450,1.300000,22.100000
0.027420,0.486130,0.560680,1.300000,22.000000
0.026360,0.481050,0.566360,1.300000,21.900000
0.025170,0.475550,0.572490,1.300000,21.800000
0.023850,0.469620,0.579110,1.300000,21.700000
0.022380,0.463230,0.586230,1.300000,21.600000
0.020760,0.456390,0.593850,1.300000,21.500000
0.019020,0.449130,0.601920,1.300000,21.400000
0.017160,0.441530,0.610370,1.300000,21.300000
0.015220,0.433620,0.619130,1.300000,21.200000
0.013200,0.425470,0.628130,1.300000,21.100000
0.011140,0.417130,0.637300,1.300000,21.000000
0.009050,0.408660,0.646580,1.300000,20.900000
0.006950,0.400120,0.655890,1.300000,20.900000
0.004860,0.391550,0.665170,1.300000,20.800000
0.002810,0.383010,0.674340,1.300000,20.700000
0.000800,0.374560,0.683350,1.300000,20.600000
-0.001140,0.366240,0.692140,1.300000,20.500000
-0.003020,0.358080,0.700700,1.300000,20.400000
-0.004840,0.350110,0.708970,1.300000,20.300000
-0.006580,0.342380,0.716930,1.300000,20.300000
-0.008240,0.334910,0.724540,1.300000,20.200000
-0.009810,0.327740,0.731750,1.300000,20.100000
-0.011300,0.320920,0.738550,1.300000,20.000000
-0.012700,0.314460,0.744880,1.300000,20.000000
-0.014000,0.308410,0.750720,1.300000,19.900000
-0.015200,0.302800,0.756040,1.300000,19.800000
-0.016300,0.297600,0.760870,1.300000,19.800000
-0.017340,0.292780,0.765250,1.300000,19.700000
-0.018300,0.288310,0.769230,1.300000,19.600000
-0.019220,0.284160,0.772850,1.300000,19.600000
-0.020110,0.280290,0.776140,1.300000,19.500000
-0.020970,0.276680,0.779150,1.300000,19.500000
-0.021830,0.273300,0.781930,1.300000,19.400000
-0.022690,0.270100,0.784510,1.300000,19.400000
-0.023560,0.267070,0.786940,1.300000,19.300000
-0.024470,0.264170,0.789260,1.300000,19.300000
-0.025410,0.261400,0.791460,1.300000,19.200000
-0.026370,0.258750,0.793550,1.300000,19.200000
-0.027370,0.256210,0.795530,1.300000,19.100000
-0.028380,0.253800,0.797390,1.300000,19.100000
-0.029420,0.251500,0.799150,1.300000,19.000000
-0.030470,0.249310,0.800790,1.300000,19.000000
-0.031550,0.247240,0.802320,1.300000,19.000000
-0.032640,0.245260,0.803740,1.300000,18.900000
-0.033740,0.243390,0.805040,1.300000,18.800000
-0.034860,0.241600,0.806240,1.300000,18.800000
-0.036000,0.239850,0.807420,1.300000,18.700000
-0.037190,0.238040,0.808650,1.300000,18.700000
-0.038440,0.236130,0.810020,1.300000,18.700000
-0.039770,0.234020,0.811620,1.300000,18.600000
-0.041200,0.231650,0.813530,1.300000,18.600000
-0.042730,0.228960,0.815830,1.300000,18.500000
-0.044400,0.225860,0.818610,1.300000,18.500000
-0.046210,0.222280,0.821950,1.300000,18.500000
-0.048190,0.218160,0.825950,1.300000,18.400000
-0.050330,0.213450,0.830650,1.300000,18.400000
-0.052630,0.208210,0.835980,1.300000,18.400000
-0.055040,0.202530,0.841830,1.300000,18.400000
-0.057550,0.196520,0.848120,1.300000,18.400000
-0.060110,0.190250,0.854720,1.300000,18.400000
-0.062710,0.183820,0.861550,1.300000,18.400000
-0.065300,0.177330,0.868490,1.300000,18.400000
-0.067860,0.170860,0.875440,1.300000,18.400000
-0.070360,0.164510,0.882310,1.300000,18.400000
-0.072770,0.158370,0.888990,1.300000,18.300000
-0.075060,0.152560,0.895340,1.300000,18.300000
-0.077170,0.147270,0.901140,1.300000,18.300000
-0.079060,0.142760,0.906130,1.300000,18.300000
-0.080670,0.139260,0.910030,1.300000,18.300000
-0.081950,0.137000,0.912600,1.300000,18.300000
-0.082860,0.136210,0.913570,1.300000,18.300000
-0.083330,0.137140,0.912680,1.300000,18.300000
-0.083330,0.140010,0.909660,1.300000,18.300000
-0.082780,0.145070,0.904270,1.300000,18.300000
-0.081660,0.152540,0.896230,1.300000,18.300000
-0.079920,0.162550,0.885410,1.300000,18.300000
-0.077640,0.174740,0.872200,1.300000,18.300000
-0.074930,0.188660,0.857090,1.300000,18.300000
-0.071890,0.203830,0.840600,1.300000,18.300000
-0.068610,0.219800,0.823230,1.300000,18.300000
-0.065210,0.236100,0.805490,1.290000,18.300000
-0.061780,0.252260,0.787890,1.290000,18.400000
-0.058420,0.267820,0.770920,1.290000,18.400000
-0.055240,0.282320,0.755100,1.290000,18.400000
-0.052340,0.295280,0.740940,1.290000,18.400000
-0.049790,0.306360,0.728820,1.290000,18.400000
-0.047590,0.315620,0.718670,1.290000,18.400000
-0.045710,0.323240,0.710300,1.290000,18.400000
-0.044120,0.329390,0.703520,1.290000,18.400000
-0.042780,0.334270,0.698140,1.290000,18.400000
-0.041670,0.338030,0.693970,1.290000,18.500000
-0.040760,0.340870,0.690810,1.290000,18.500000
-0.040020,0.342950,0.688480,1.290000,18.500000
-0.039420,0.344450,0.686800,1.290000,18.500000
-0.038920,0.345560,0.685550,1.290000,18.600000
-0.038500,0.346430,0.684590,1.290000,18.600000
-0.038150,0.347120,0.683840,1.290000,18.600000
-0.037860,0.347670,0.683260,1.290000,18.600000
-0.037630,0.348120,0.682800,1.290000,18.700000
-0.037450,0.348510,0.682420,1.290000,18.700000
-0.037300,0.348890,0.682070,1.290000,18.700000
-0.037190,0.349290,0.681710,1.290000,18.800000
-0.037100,0.349760,0.681290,1.290000,18.800000
-0.037020,0.350330,0.680770,1.290000,18.800000
-0.036960,0.351050,0.680100,1.290000,18.900000
-0.036900,0.351940,0.679260,1.290000,18.900000
-0.036840,0.352970,0.678280,1.290000,19.000000
-0.036770,0.354090,0.677190,1.290000,19.000000
-0.036680,0.355260,0.676060,1.290000,19.100000
-0.036570,0.356430,0.674920,1.290000,19.100000
-0.036430,0.357550,0.673830,1.290000,19.200000
-0.036260,0.358560,0.672820,1.290000,19.200000
-0.036050,0.359440,0.671940,1.290000,19.300000
-0.035790,0.360120,0.671250,1.290000,19.300000
-0.035490,0.360550,0.670790,1.290000,19.400000
-0.035120,0.360720,0.670590,1.290000,19.500000
-0.034710,0.360610,0.670650,1.290000,19.500000
-0.034260,0.360260,0.670950,1.290000,19.600000
-0.033780,0.359670,0.671480,1.290000,19.700000
-0.033280,0.358880,0.672220,1.290000,19.700000
-0.032760,0.357900,0.673150,1.290000,19.800000
-0.032250,0.356750,0.674250,1.290000,19.900000
-0.031730,0.355450,0.675520,1.290000,19.900000
-0.031240,0.354030,0.676930,1.290000,20.000000
-0.030760,0.352490,0.678470,1.290000,20.000000
-0.030320,0.350870,0.680120,1.290000,20.100000
-0.029910,0.349160,0.681860,1.290000,20.200000
-0.029520,0.347390,0.683680,1.290000,20.300000
-0.029140,0.345550,0.685560,1.290000,20.400000
-0.028780,0.343670,0.687470,1.290000,20.500000
-0.028430,0.341750,0.689400,1.290000,20.500000
-0.028070,0.339800,0.691340,1.290000,20.600000
-0.027720,0.337830,0.693260,1.290000,20.700000
-0.027350,0.335860,0.695140,1.290000,20.800000
-0.026970,0.333880,0.696980,1.290000,20.900000
-0.026560,0.331920,0.698750,1.290000,20.900000
-0.026150,0.329950,0.700460,1.290000,21.000000
-0.025720,0.327980,0.702140,1.290000,21.100000
-0.025290,0.325990,0.703790,1.290000,21.300000
-0.024850,0.323980,0.705430,1.290000,21.400000
-0.024420,0.321940,0.707080,1.290000,21.500000
-0.023990,0.319840,0.708750,1.290000,21.500000
-0.023580,0.317700,0.710450,1.290000,21.600000
-0.023180,0.315490,0.712210,1.290000,21.700000
-0.022810,0.313220,0.714040,1.290000,21.800000
-0.022460,0.310860,0.715950,1.290000,21.900000
-0.022130,0.308430,0.717930,1.290000,22.000000
-0.021830,0.305930,0.719990,1.290000,22.100000
-0.021550,0.303370,0.722110,1.290000,22.200000
-0.021280,0.300760,0.724300,1.290000,22.300000
-0.021030,0.298100,0.726550,1.290000,22.500000
-0.020800,0.295400,0.728840,1.290000,22.600000
-0.020580,0.292660,0.731190,1.290000,22.800000
-0.020370,0.289900,0.733570,1.290000,22.900000
-0.020170,0.287120,0.736000,1.290000,23.000000
-0.019970,0.284320,0.738450,1.290000,23.100000
-0.019780,0.281490,0.740950,1.290000,23.300000
-0.019600,0.278630,0.743500,1.290000,23.400000
-0.019430,0.275730,0.746100,1.290000,23.500000
-0.019270,0.272760,0.748770,1.290000,23.600000
-0.019120,0.269720,0.751520,1.290000,23.800000
-0.018980,0.266600,0.754360,1.290000,23.900000
-0.018850,0.263390,0.757290,1.290000,24.100000
-0.018730,0.260070,0.760320,1.290000,24.200000
-0.018620,0.256630,0.763460,1.290000,24.300000
-0.018530,0.253080,0.766720,1.290000,24.400000
-0.018460,0.249440,0.770060,1.290000,24.600000
-0.018420,0.245780,0.773430,1.290000,24.700000
-0.018420,0.242140,0.776810,1.290000,24.900000
-0.018470,0.238560,0.780140,1.290000,25.000000
-0.018580,0.235100,0.783380,1.290000,25.200000
-0.018750,0.231810,0.786500,1.290000,25.300000
-0.019000,0.228740,0.789440,1.290000,25.500000
-0.019330,0.225930,0.792180,1.290000,25.600000
-0.019760,0.223430,0.794670,1.290000,25.800000
-0.020280,0.221280,0.796870,1.290000,25.900000
-0.020880,0.219430,0.798830,1.290000,26.100000
-0.021550,0.217850,0.800570,1.290000,26.200000
-0.022260,0.216460,0.802140,1.290000,26.500000
-0.022980,0.215230,0.803570,1.290000,26.600000
-0.023710,0.214080,0.804910,1.290000,26.800000
-0.024420,0.212980,0.806200,1.290000,27.000000
-0.025080,0.211870,0.807470,1.290000,27.100000
-0.025680,0.210680,0.808760,1.290000,27.300000
-0.026210,0.209380,0.810120,1.290000,27.400000
-0.026630,0.207920,0.811580,1.290000,27.600000
-0.026960,0.206300,0.813120,1.290000,27.900000
-0.027200,0.204550,0.814740,1.290000,28.000000
-0.027360,0.202700,0.816410,1.290000,28.200000
-0.027450,0.200760,0.818120,1.290000,28.400000
-0.027480,0.198770,0.819850,1.290000,28.600000
-0.027460,0.196730,0.821580,1.280000,28.700000
-0.027390,0.194670,0.823310,1.280000,29.000000
-0.027280,0.192620,0.825000,1.280000,29.200000
-0.027140,0.190600,0.826650,1.280000,29.300000
-0.026980,0.188610,0.828250,1.280000,29.500000
-0.026790,0.186640,0.829830,1.280000,29.700000
-0.026590,0.184630,0.831430,1.280000,29.900000
-0.026360,0.182550,0.833100,1.280000,30.000000
-0.026110,0.180350,0.834880,1.280000,30.400000
-0.025840,0.177990,0.836810,1.280000,30.500000
-0.025550,0.175430,0.838940,1.280000,30.700000
-0.025240,0.172620,0.841310,1.280000,30.900000
-0.024910,0.169540,0.843950,1.280000,31.100000
-0.024560,0.166120,0.846930,1.280000,31.500000
-0.024190,0.162360,0.850250,1.280000,31.600000
-0.023800,0.158290,0.853880,1.280000,31.800000
-0.023390,0.153970,0.857770,1.280000,32.000000
-0.022960,0.149470,0.861860,1.280000,32.200000
-0.022510,0.144840,0.866100,1.280000,32.400000
-0.022040,0.140140,0.870420,1.280000,32.700000
-0.021550,0.135450,0.874770,1.280000,32.900000
-0.021040,0.130810,0.879100,1.280000,33.100000
-0.020520,0.126280,0.883350,1.280000,33.300000
-0.019970,0.121940,0.887460,1.280000,33.500000
-0.019400,0.117820,0.891390,1.280000,33.900000
-0.018820,0.113920,0.895140,1.280000,34.000000
-0.018210,0.110220,0.898720,1.280000,34.300000
-0.017590,0.106700,0.902150,1.280000,34.500000
-0.016940,0.103340,0.905420,1.280000,34.700000
-0.016280,0.100130,0.908560,1.280000,34.900000
-0.015590,0.097040,0.911580,1.280000,35.300000
-0.014880,0.094050,0.914480,1.280000,35.500000
-0.014150,0.091140,0.917280,1.280000,35.700000
-0.013400,0.088300,0.919980,1.280000,35.900000
-0.012640,0.085500,0.922610,1.280000,36.100000
-0.011860,0.082710,0.925200,1.280000,36.600000
-0.011080,0.079910,0.927770,1.280000,36.800000
-0.010320,0.077060,0.930380,1.280000,37.000000
-0.009590,0.074140,0.933050,1.280000,37.200000
-0.008900,0.071110,0.935820,1.280000,37.600000
-0.008260,0.067950,0.938730,1.280000,37.800000
-0.007690,0.064620,0.941820,1.280000,38.000000
-0.007200,0.061090,0.945110,1.280000,38.300000
-0.006790,0.057330,0.948660,1.280000,38.500000
-0.006490,0.053340,0.952460,1.280000,38.900000
-0.006270,0.049150,0.956480,1.280000,39.100000
-0.006110,0.044830,0.960650,1.280000,39.400000
-0.006010,0.040450,0.964880,1.280000,39.600000
-0.005930,0.036070,0.969110,1.280000,40.100000
-0.005860,0.031750,0.973280,1.280000,40.200000
-0.005790,0.027570,0.977300,1.280000,40.500000
-0.005690,0.023570,0.981110,1.280000,40.800000
-0.005540,0.019830,0.984640,1.280000,41.000000
-0.005330,0.016400,0.987810,1.280000,41.500000
-0.005050,0.013350,0.990580,1.280000,41.700000
-0.004690,0.010670,0.992940,1.280000,42.000000
-0.004260,0.008330,0.994930,1.280000,42.200000
-0.003780,0.006310,0.996550,1.280000,42.700000
-0.003240,0.004600,0.997840,1.280000,42.900000
-0.002650,0.003190,0.998810,1.280000,43.200000
-0.002030,0.002030,0.999490,1.280000,43.400000
-0.001380,0.001130,0.999900,1.280000,43.900000
-0.000700,0.000460,1.000100,1.280000,44.100000
0.000000,0.000000,1.000000,1.280000,44.400000
0.000710,-0.000270,0.999730,1.280000,44.600000
0.001410,-0.000390,0.999290,1.280000,45.100000
0.002120,-0.000380,0.998730,1.280000,45.400000
0.002810,-0.000290,0.998060,1.280000,45.700000
0.003490,-0.000150,0.997350,1.280000,45.900000
0.004130,0.000010,0.996610,1.280000,46.400000
0.004750,0.000160,0.995890,1.280000,46.600000
0.005320,0.000240,0.995220,1.280000,46.900000
0.005850,0.000240,0.994650,1.280000,47.100000
0.006330,0.000120,0.994200,1.280000,47.600000
